,symbol,und_lastdt,und_last,und_firstdt,und_hi_1d,und_lo_1d,und_ch_1d,und_hi_1y,und_lo_1y,und_ch_1y,und_hi_25,und_lo_25,und_ch_25,rvol_startdt_1d,rvol_1,rvol_1_dly,rvol_1_woX,rvol_startdt_3d,rvol_3,rvol_3_dly,rvol_3_woX,rvol_startdt_7d,rvol_7,rvol_7_dly,rvol_7_woX,rvol_startdt_25d,rvol_25,rvol_25_dly,rvol_25_woX,rvol_startdt_45d,rvol_45,rvol_45_dly,rvol_45_woX,rvol_startdt_100d,rvol_100,rvol_100_dly,rvol_100_woX,rvol_wo_startdt_1d,rvol_1_wo,rvol_1_wo_dly,rvol_wo_startdt_3d,rvol_3_wo,rvol_3_wo_dly,rvol_wo_startdt_7d,rvol_7_wo,rvol_7_wo_dly,rvol_wo_startdt_25d,rvol_25_wo,rvol_25_wo_dly,rvol_wo_startdt_45d,rvol_45_wo,rvol_45_wo_dly,rvol_wo_startdt_100d,rvol_100_wo,rvol_100_wo_dly,rvol_25_wt,rvol_25_wt_dly,ivol_lastdt,ivol_firstdt,tte,ivol,ivol_ch,ivol_%ile,strad$,strad%,earning,earning_prev
40,AAL,2021-12-08 14:31:00,18.244999999999997,2020-12-18 14:59:00,18.825,17.925,1.898910918737762,29.988488104374536,31.258992805755373,0.10408472012102868,18.476318141197517,12.937171154441325,-0.11539393939393952,2021-12-07 14:59:00,61.18129198471137,31.17864576610853,61.18129198471137,2021-12-03 14:59:00,70.3038304471967,73.3071406934237,70.3038304471967,2021-11-29 14:59:00,69.27859695154912,84.71609979721525,69.27859695154912,2021-11-02 14:59:00,59.00344562708034,62.11499533347102,59.00344562708034,2021-10-05 14:59:00,49.40859813534873,50.26017274124284,49.40859813534873,2021-07-19 14:59:00,44.87684606624562,47.74953583136513,44.87684606624562,2021-12-07 14:59:00,61.18129198471137,31.17864576610853,2021-12-03 14:59:00,70.3038304471967,73.3071406934237,2021-11-29 14:59:00,69.27859695154912,84.71609979721525,2021-11-02 14:59:00,59.00344562708034,62.11499533347102,2021-10-05 14:59:00,49.40859813534873,50.26017274124284,2021-07-19 14:59:00,44.87684606624562,47.74953583136513,63.48792472581442,69.47376343123567,12/08/2021 14:23,10/28/2021 14:44,7.2646,52.10769324421853,-0.01712621593449848,74.07407407407408,1.2854565929324087,7.0590700579908034,21Oct,22Jul
41,CLOV,2021-12-08 14:31:00,4.645,2020-09-21 14:56:00,4.745,4.455,1.0881392818280702,83.389951725371,18.34394904458598,-0.608842105263158,43.11083894672382,18.34394904458598,-0.4056301983365323,2021-12-07 14:59:00,68.64774738915646,17.86640377783324,68.64774738915646,2021-12-03 14:59:00,83.3541233772701,55.73366702809517,83.3541233772701,2021-11-29 14:59:00,86.68653452229192,74.62997708214772,86.68653452229192,2021-11-02 14:59:00,81.84253751633084,79.81970652643993,81.84253751633084,2021-10-05 14:59:00,70.90798197567271,65.51709531258025,70.90798197567271,2021-07-19 14:59:00,80.32647981298496,75.02980273481667,80.32647981298496,2021-12-07 14:59:00,68.64774738915646,17.86640377783324,2021-12-03 14:59:00,83.3541233772701,55.73366702809517,2021-11-29 14:59:00,86.68653452229192,74.62997708214772,2021-11-02 14:59:00,81.84253751633084,79.81970652643993,2021-10-05 14:59:00,70.90798197567271,65.51709531258025,2021-07-19 14:59:00,80.32647981298496,75.02980273481667,85.26216944463545,80.591427780254,12/08/2021 14:23,10/28/2021 14:44,7.2646,77.27206847470902,0.06236877621058068,11.11111111111111,0.48572019728871896,10.46810770018791,08Nov,11Aug
42,CURO,2021-12-08 14:30:00,16.75,2020-10-02 14:55:00,16.915,16.52,3.0135301353013655,16.145181476846062,130.2405498281787,1.2468142186452045,16.145181476846062,7.028753993610233,0.005100510051005152,2021-12-07 14:57:00,42.025828070095024,49.388586533984835,42.025828070095024,2021-12-03 14:57:00,43.66224506618918,29.339340538373747,43.66224506618918,2021-11-29 14:57:00,51.28810230566994,46.90506316909529,51.28810230566994,2021-11-02 14:58:00,57.89758571093042,49.42967723146001,57.89758571093042,2021-10-05 14:58:00,54.25091144056968,47.754980065295776,54.25091144056968,2021-07-19 14:53:00,46.06656585423707,43.981804127725624,46.06656585423707,2021-12-07 14:57:00,42.025828070095024,49.388586533984835,2021-12-03 14:57:00,43.66224506618918,29.339340538373747,2021-11-29 14:57:00,51.28810230566994,46.90506316909529,2021-11-02 14:58:00,57.89758571093042,49.42967723146001,2021-10-05 14:58:00,54.25091144056968,47.754980065295776,2021-07-19 14:53:00,46.06656585423707,43.981804127725624,58.065085576299694,48.98170203578002,12/08/2021 14:23,10/28/2021 14:44,7.2646,69.62223682578822,0.08672313631090522,100.0,1.5807661619052957,9.431779008981477,01Nov,28Jul
43,CRI,2021-12-08 14:31:00,106.86,2020-12-18 14:57:00,107.275,105.30000000000001,1.3419318127934055,6.656184486373158,32.63001117041083,0.16013462164802952,3.876945219033914,8.459781781273781,0.030571897000675106,2021-12-07 14:59:00,27.479029090149034,22.03348046530216,27.479029090149034,2021-12-03 14:59:00,40.93145416734357,23.879600153718858,40.93145416734357,2021-11-29 14:59:00,45.922953900180154,35.03953910685756,45.922953900180154,2021-11-02 14:58:00,38.757411072556955,30.231365200199274,38.757411072556955,2021-10-05 14:59:00,40.01075984420579,32.20124374079323,40.01075984420579,2021-07-19 14:59:00,39.043941150432204,31.249723222576485,39.043941150432204,2021-12-07 14:59:00,27.479029090149034,22.03348046530216,2021-12-03 14:59:00,40.93145416734357,23.879600153718858,2021-11-29 14:59:00,45.922953900180154,35.03953910685756,2021-11-02 14:58:00,38.757411072556955,30.231365200199274,2021-10-05 14:59:00,40.01075984420579,32.20124374079323,2021-07-19 14:59:00,39.043941150432204,31.249723222576485,40.595892884754484,29.845961237219104,12/08/2021 14:23,10/28/2021 14:44,7.2646,38.89851317470485,0.0455983504269718,92.85714285714286,5.626891776385662,5.2696120775291835,29Oct,30Jul
44,SKT,2021-12-08 14:31:00,20.865000000000002,2020-12-31 14:58:00,20.955,20.66,0.4332129963899081,7.184163701067608,116.44190871369297,1.0938283993978928,7.184163701067608,8.984068947505868,-0.02225866916588556,2021-12-07 14:59:00,32.90996465873561,7.113021691767263,32.90996465873561,2021-12-03 14:58:00,40.97341453201049,36.64795138306818,40.97341453201049,2021-11-29 14:59:00,52.10637201659719,44.44875433858496,52.10637201659719,2021-11-02 14:59:00,50.11339134980417,40.54970761936921,50.11339134980417,2021-10-05 14:59:00,46.17385325104069,51.02763986508546,46.17385325104069,2021-07-19 14:59:00,44.223115102666874,43.51410566411563,44.223115102666874,2021-12-07 14:59:00,32.90996465873561,7.113021691767263,2021-12-03 14:58:00,40.97341453201049,36.64795138306818,2021-11-29 14:59:00,52.10637201659719,44.44875433858496,2021-11-02 14:59:00,50.11339134980417,40.54970761936921,2021-10-05 14:59:00,46.17385325104069,51.02763986508546,2021-07-19 14:59:00,44.223115102666874,43.51410566411563,49.809379028095705,40.31409023062633,12/08/2021 14:23,10/28/2021 14:44,7.2646,39.41425626628319,-0.0589357292059573,17.24137931034483,1.1154173808781676,5.3394801985053535,01Nov,03Aug
45,KPLT,2021-12-08 14:31:00,3.615,2020-12-21 14:59:00,3.705,3.415,11.059907834101391,81.55141617759632,32.6605504587156,-0.7326183431952662,40.0,32.6605504587156,-0.18397291196388252,2021-12-07 14:59:00,128.51073209991264,181.5951160017934,128.51073209991264,2021-12-03 14:59:00,127.18495110832795,161.3645844688181,127.18495110832795,2021-11-29 14:58:00,130.39338108969386,152.28932337803622,130.39338108969386,2021-11-02 14:59:00,127.18854221225526,157.26700910270506,127.18854221225526,2021-10-05 14:59:00,111.04228830827367,124.12315007065231,111.04228830827367,2021-07-19 14:59:00,143.04182050421147,151.64551390611746,143.04182050421147,2021-12-07 14:59:00,128.51073209991264,181.5951160017934,2021-12-03 14:59:00,127.18495110832795,161.3645844688181,2021-11-29 14:58:00,130.39338108969386,152.28932337803622,2021-11-02 14:59:00,127.18854221225526,157.26700910270506,2021-10-05 14:59:00,111.04228830827367,124.12315007065231,2021-07-19 14:59:00,143.04182050421147,151.64551390611746,121.66354509803867,139.4765977651105,12/08/2021 14:23,10/28/2021 14:44,7.2646,115.56741383801521,-0.1973865231896581,65.51724137931035,0.5636162938105052,15.65600816140292,09Nov,10Aug
46,ATUS,2021-12-08 14:36:00,15.925,2020-12-28 14:59:00,16.705,15.925,-4.008438818565396,58.42036553524803,2.8414594769131503,-0.5679598480737927,14.312617702448211,2.8414594769131503,-0.0797457382259462,2021-12-07 14:59:00,44.77500778744265,65.47403587035625,44.77500778744265,2021-12-03 14:59:00,57.81348869968376,40.22794482735276,57.81348869968376,2021-11-29 14:59:00,53.88326738763435,53.214425414983644,53.88326738763435,2021-11-02 14:59:00,54.64245887096614,57.29769488428587,54.64245887096614,2021-10-05 14:59:00,48.93469525754119,52.23824651987064,48.93469525754119,2021-07-19 14:59:00,42.85837852400683,50.922563961567114,42.85837852400683,2021-12-07 14:59:00,44.77500778744265,65.47403587035625,2021-12-03 14:59:00,57.81348869968376,40.22794482735276,2021-11-29 14:59:00,53.88326738763435,53.214425414983644,2021-11-02 14:59:00,54.64245887096614,57.29769488428587,2021-10-05 14:59:00,48.93469525754119,52.23824651987064,2021-07-19 14:59:00,42.85837852400683,50.922563961567114,51.70392023149499,49.69453535034118,12/08/2021 14:25,10/28/2021 14:44,7.2607,60.49428673970822,0.020440113175676844,27.586206896551722,1.3117006572422318,8.193008360336814,04Nov,28Jul
47,POSH,2021-12-08 14:31:00,20.245,2021-01-15 14:58:00,20.490000000000002,19.555,2.8448056896113725,79.19535505086836,24.08826233527431,-0.7562018304431599,20.778712580708273,24.08826233527431,-0.15786189683860224,2021-12-07 14:59:00,84.26025073795088,46.70950490334828,84.26025073795088,2021-12-03 14:59:00,81.24635163060451,87.2500543130834,81.24635163060451,2021-11-29 14:59:00,78.95535274443333,92.96932724415444,78.95535274443333,2021-11-02 14:59:00,129.17147996708655,117.60872498319492,129.17147996708655,2021-10-05 14:59:00,101.07577237969024,93.86892218979493,101.07577237969024,2021-07-19 14:59:00,80.96468840804894,77.50717445585049,80.96468840804894,2021-12-07 14:59:00,84.26025073795088,46.70950490334828,2021-12-03 14:59:00,81.24635163060451,87.2500543130834,2021-11-29 14:59:00,78.95535274443333,92.96932724415444,2021-11-02 14:59:00,129.17147996708655,117.60872498319492,2021-10-05 14:59:00,101.07577237969024,93.86892218979493,2021-07-19 14:59:00,80.96468840804894,77.50717445585049,104.9842065207385,97.575306412945,12/08/2021 14:23,10/28/2021 14:44,7.2646,70.41669902964817,0.002901161444149092,31.03448275862069,1.9174205271412998,9.539405426623661,09Nov,10Aug
48,PLTR,2021-12-08 14:32:00,19.744999999999997,2020-12-16 14:59:00,19.805,19.045,1.2823800974608877,56.083185053380795,18.909966877446536,-0.23705564142194763,27.1536616860358,9.028161236885687,-0.24334163632879868,2021-12-07 14:59:00,57.64770786986924,21.033705114890715,57.64770786986924,2021-12-03 14:59:00,65.65125485279965,35.75880161905714,65.65125485279965,2021-11-29 14:59:00,63.69419194606654,50.499169407759325,63.69419194606654,2021-11-02 14:59:00,54.50515126557819,52.92027810695325,54.50515126557819,2021-10-05 14:59:00,50.7519691316024,43.5524699248121,50.7519691316024,2021-07-19 14:59:00,49.744212873508985,47.852640405517924,49.744212873508985,2021-12-07 14:59:00,57.64770786986924,21.033705114890715,2021-12-03 14:59:00,65.65125485279965,35.75880161905714,2021-11-29 14:59:00,63.69419194606654,50.499169407759325,2021-11-02 14:59:00,54.50515126557819,52.92027810695325,2021-10-05 14:59:00,50.7519691316024,43.5524699248121,2021-07-19 14:59:00,49.744212873508985,47.852640405517924,57.1492568187976,47.95534845049253,12/08/2021 14:23,10/28/2021 14:44,7.2646,44.89475436094695,-0.038504082282876884,20.689655172413794,1.1975315714640316,6.081927572285597,09Nov,12Aug
49,XOP,2021-12-08 14:32:00,102.52000000000001,2020-12-29 14:58:00,103.235,101.825,0.46548091528249574,9.081234480312151,79.65477963725579,0.787152444870566,9.081234480312151,12.160166292872391,-0.04534872893193026,2021-12-07 14:59:00,33.37527274669087,7.634856723094193,33.37527274669087,2021-12-03 14:59:00,45.561612735861374,46.07284033267608,45.561612735861374,2021-11-29 14:59:00,54.99244068894783,46.73626210093573,54.99244068894783,2021-11-02 14:59:00,49.409533790272285,45.47364157387312,49.409533790272285,2021-10-05 14:59:00,43.812449223571925,39.17784571404342,43.812449223571925,2021-07-19 14:59:00,41.91932548795026,41.3938800131055,41.91932548795026,2021-12-07 14:59:00,33.37527274669087,7.634856723094193,2021-12-03 14:59:00,45.561612735861374,46.07284033267608,2021-11-29 14:59:00,54.99244068894783,46.73626210093573,2021-11-02 14:59:00,49.409533790272285,45.47364157387312,2021-10-05 14:59:00,43.812449223571925,39.17784571404342,2021-07-19 14:59:00,41.91932548795026,41.3938800131055,54.11006677326316,49.25466806530547,12/08/2021 14:23,10/28/2021 14:44,7.2646,41.81829681787021,-0.017920474026454802,41.37931034482759,5.798288657114706,5.665157456878071,n/a,n/a
50,DWAC,2021-12-08 14:32:00,61.58,2021-09-30 14:59:00,63.45,49.28,20.615023014396236,69.21000000000001,521.7062089853608,5.1982888777050835,10.331270476883873,60.552731065050196,-0.025787059009650302,2021-12-07 14:59:00,250.224543134736,338.12932365376247,250.224543134736,2021-12-03 14:59:00,184.64823887658122,240.07950046532756,184.64823887658122,2021-11-29 14:59:00,204.19127858950012,172.40519100917382,204.19127858950012,2021-11-02 14:59:00,145.3784761561851,118.48074036613664,145.3784761561851,2021-10-05 14:59:00,358.79034420002506,836.4367654113449,358.79034420002506,2021-09-30 14:59:00,348.34089387100016,809.3502581412571,348.34089387100016,2021-12-07 14:59:00,250.224543134736,338.12932365376247,2021-12-03 14:59:00,184.64823887658122,240.07950046532756,2021-11-29 14:59:00,204.19127858950012,172.40519100917382,2021-11-02 14:59:00,145.3784761561851,118.48074036613664,2021-10-05 14:59:00,358.79034420002506,836.4367654113449,2021-09-30 14:59:00,348.34089387100016,809.3502581412571,166.0363745123901,143.50468282420428,12/08/2021 14:23,10/29/2021 14:54,7.2646,168.12809232760122,0.2361975496937141,82.14285714285714,14.053066247701231,22.776444485739432,n/a,n/a
51,BTWN,2021-12-08 14:32:00,9.835,2021-01-14 14:59:00,9.844999999999999,9.835,-0.202942668696089,44.324936314746665,1.2352032938754607,-0.3841577958672511,3.055692459339564,0.20376974019357688,-0.008568548387096682,2021-12-07 14:59:00,3.7246072645224704,3.3286825466446333,3.7246072645224704,2021-12-03 14:59:00,4.638408239009065,2.5958685783937745,4.638408239009065,2021-11-29 14:59:00,4.672181043123825,1.9152209384303855,4.672181043123825,2021-11-02 14:59:00,9.507972913370512,4.612823304921498,9.507972913370512,2021-10-05 14:59:00,13.509602706594567,6.830239237875977,13.509602706594567,2021-07-19 14:59:00,12.75888443835281,6.655485434260798,12.75888443835281,2021-12-07 14:59:00,3.7246072645224704,3.3286825466446333,2021-12-03 14:59:00,4.638408239009065,2.5958685783937745,2021-11-29 14:59:00,4.672181043123825,1.9152209384303855,2021-11-02 14:59:00,9.507972913370512,4.612823304921498,2021-10-05 14:59:00,13.509602706594567,6.830239237875977,2021-07-19 14:59:00,12.75888443835281,6.655485434260798,8.350866290742168,4.459862155290831,12/08/2021 14:23,11/17/2021 14:54,7.2646,16.918757290616572,0.015983797448113457,100.0,0.22530333606829658,2.291997315038622,n/a,n/a
52,BABA,2021-12-08 14:32:00,125.09,2020-12-31 14:59:00,126.875,121.715,-0.2949147138530245,54.3908263905347,14.851030620208416,-0.46205947491775434,26.3396537510305,14.851030620208416,-0.24785039985569116,2021-12-07 14:59:00,59.93671211189927,4.837215687851931,59.93671211189927,2021-12-03 14:59:00,70.83192077582757,94.86047070098402,70.83192077582757,2021-11-29 14:59:00,65.76070156528039,85.14156393451935,65.76070156528039,2021-11-02 14:59:00,51.6349314853413,63.40318536349487,51.6349314853413,2021-10-05 14:59:00,47.8099638629726,56.78009040896793,47.8099638629726,2021-07-19 14:59:00,44.51065849811866,50.12473580484836,44.51065849811866,2021-12-07 14:59:00,59.93671211189927,4.837215687851931,2021-12-03 14:59:00,70.83192077582757,94.86047070098402,2021-11-29 14:59:00,65.76070156528039,85.14156393451935,2021-11-02 14:59:00,51.6349314853413,63.40318536349487,2021-10-05 14:59:00,47.8099638629726,56.78009040896793,2021-07-19 14:59:00,44.51065849811866,50.12473580484836,57.23658661196899,71.59766236880789,12/08/2021 14:23,10/28/2021 14:44,7.2646,57.759468590767206,0.008225164969214993,89.65517241379311,9.775814359858622,7.8247204953710625,18Nov,03Aug
53,DIDI,2021-12-08 14:32:00,6.975,2021-06-30 14:59:00,7.12,6.83,-3.39335180055403,58.678909952606645,20.36238136324417,-0.5075891281327215,27.3815720978657,20.36238136324417,-0.1661685594739987,2021-12-07 14:58:00,94.3430615435769,55.57782103104749,94.3430615435769,2021-12-03 14:59:00,128.73980668541319,120.18940447985183,128.73980668541319,2021-11-29 14:58:00,135.1936410633392,153.63457398562846,135.1936410633392,2021-11-02 14:59:00,88.26432839728943,92.56434686228623,88.26432839728943,2021-10-05 14:59:00,76.78440662092052,82.13588057776784,76.78440662092052,2021-07-19 14:59:00,86.33383577455123,85.83234222162662,86.33383577455123,2021-12-07 14:58:00,94.3430615435769,55.57782103104749,2021-12-03 14:59:00,128.73980668541319,120.18940447985183,2021-11-29 14:58:00,135.1936410633392,153.63457398562846,2021-11-02 14:59:00,88.26432839728943,92.56434686228623,2021-10-05 14:59:00,76.78440662092052,82.13588057776784,2021-07-19 14:59:00,86.33383577455123,85.83234222162662,103.76816645359774,111.7624541411102,12/08/2021 14:23,11/23/2021 14:21,7.2646,70.95370796958576,-0.23868667173398728,9.090909090909092,0.6694865720224357,9.612154448750207,n/a,n/a
54,WISH,2021-12-08 14:32:00,3.835,2020-12-16 14:59:00,3.935,3.645,2.403204272363147,88.29007633587786,23.113964686998383,-0.8082020505126282,35.49201009251472,23.113964686998383,-0.26462128475551294,2021-12-07 14:59:00,85.69167806025078,39.41755653867177,85.69167806025078,2021-12-03 14:59:00,95.12679536469632,97.21003058067758,95.12679536469632,2021-11-29 14:58:00,99.96924240089649,95.295687143049,99.96924240089649,2021-11-02 14:59:00,88.2726529818903,77.71329757008722,88.2726529818903,2021-10-05 14:59:00,82.14864448645966,83.27766393643789,82.14864448645966,2021-07-19 14:59:00,88.7590438312457,80.18373389757755,88.7590438312457,2021-12-07 14:59:00,85.69167806025078,39.41755653867177,2021-12-03 14:59:00,95.12679536469632,97.21003058067758,2021-11-29 14:58:00,99.96924240089649,95.295687143049,2021-11-02 14:59:00,88.2726529818903,77.71329757008722,2021-10-05 14:59:00,82.14864448645966,83.27766393643789,2021-07-19 14:59:00,88.7590438312457,80.18373389757755,94.14788217393547,80.58208285260535,12/08/2021 14:23,10/28/2021 14:44,7.2646,100.68455185748186,-0.01974314006696898,37.93103448275862,0.5237689029209147,13.639815180232155,10Nov,12Aug
55,KWEB,2021-12-08 14:32:00,43.435,2020-12-18 14:58:00,43.89,42.239999999999995,0.4393571511157306,99.95656500217174,11.658097686375331,-0.4408830533565038,17.148307105388643,11.658097686375331,-0.11384270121391407,2021-12-07 14:59:00,43.55276464989862,7.2063725684643325,43.55276464989862,2021-12-03 14:59:00,55.7955446297306,52.754635733154146,55.7955446297306,2021-11-29 14:59:00,54.46196737869011,56.17057464120959,54.46196737869011,2021-11-02 14:59:00,42.953921256103236,43.804456487348624,42.953921256103236,2021-10-05 14:59:00,40.18076165677429,45.05757891135343,40.18076165677429,2021-07-19 14:59:00,44.71098879495145,51.79119457857411,44.71098879495145,2021-12-07 14:59:00,43.55276464989862,7.2063725684643325,2021-12-03 14:59:00,55.7955446297306,52.754635733154146,2021-11-29 14:59:00,54.46196737869011,56.17057464120959,2021-11-02 14:59:00,42.953921256103236,43.804456487348624,2021-10-05 14:59:00,40.18076165677429,45.05757891135343,2021-07-19 14:59:00,44.71098879495145,51.79119457857411,47.39857927638619,47.97977624554047,12/08/2021 14:23,10/28/2021 14:44,7.2646,43.496115170921506,-0.008335736642386737,41.37931034482759,2.5555567900430503,5.89245282463235,n/a,n/a
56,NNOX,2021-12-08 14:32:00,17.535,2020-12-18 14:59:00,18.0,17.08,-1.4610845743186374,81.13806271177326,23.87848816672553,-0.6487731597396095,38.39803267170209,23.87848816672553,-0.34910913140311806,2021-12-07 14:59:00,125.04504157533118,23.96483082120757,125.04504157533118,2021-12-03 14:59:00,131.46139529484532,121.47239992552126,131.46139529484532,2021-11-29 14:59:00,111.21156326142936,127.06484861041282,111.21156326142936,2021-11-02 14:59:00,91.7204897809496,95.35108490725325,91.7204897809496,2021-10-05 14:59:00,75.3371842413667,77.66901989911477,75.3371842413667,2021-07-19 14:59:00,68.27523888017213,69.71002107053603,68.27523888017213,2021-12-07 14:59:00,125.04504157533118,23.96483082120757,2021-12-03 14:59:00,131.46139529484532,121.47239992552126,2021-11-29 14:59:00,111.21156326142936,127.06484861041282,2021-11-02 14:59:00,91.7204897809496,95.35108490725325,2021-10-05 14:59:00,75.3371842413667,77.66901989911477,2021-07-19 14:59:00,68.27523888017213,69.71002107053603,95.96844924217312,99.47892180616721,12/08/2021 14:23,10/28/2021 14:44,7.2646,96.44343479428113,0.036043787620653744,31.03448275862069,2.29164807884436,13.06526772650092,17Nov,10Aug
57,RBLX,2021-12-08 14:32:00,124.185,2021-03-11 14:59:00,125.23,114.25999999999999,7.157649495210978,11.981713799702318,104.15091237876048,0.6809014618299947,11.981713799702318,61.604528596525476,0.5848009188361409,2021-12-07 14:59:00,73.9759707359677,117.40036288469136,73.9759707359677,2021-12-03 14:59:00,92.16113481261468,68.48326822612991,92.16113481261468,2021-11-29 14:58:00,93.0949156560111,80.25094752645087,93.0949156560111,2021-11-02 14:59:00,134.71373697245522,162.65455262582523,134.71373697245522,2021-10-05 14:59:00,104.1922612414921,124.36830040661486,104.1922612414921,2021-07-19 14:58:00,79.70654919593511,90.76901780728456,79.70654919593511,2021-12-07 14:59:00,73.9759707359677,117.40036288469136,2021-12-03 14:59:00,92.16113481261468,68.48326822612991,2021-11-29 14:58:00,93.0949156560111,80.25094752645087,2021-11-02 14:59:00,134.71373697245522,162.65455262582523,2021-10-05 14:59:00,104.1922612414921,124.36830040661486,2021-07-19 14:58:00,79.70654919593511,90.76901780728456,114.11509801602897,123.77049704781986,12/08/2021 14:23,10/28/2021 14:44,7.2646,73.23418734571827,0.00269733575188269,58.62068965517241,12.311083664660622,9.921092777807953,08Nov,16Aug
58,A,2021-12-08 14:32:00,156.375,2020-12-29 14:59:00,156.375,154.43,1.6445123338425045,13.098446747617324,38.907395069953374,0.33374557550428585,5.573503215482635,5.90924483576024,-0.011379800853485136,2021-12-07 14:59:00,30.63925212478568,26.973428203020717,30.63925212478568,2021-12-03 14:59:00,33.126871465206094,24.312725194247314,33.126871465206094,2021-11-29 14:59:00,36.46098717909047,25.51687207771372,36.46098717909047,2021-11-02 14:59:00,35.958058235746975,25.804270270092676,35.958058235746975,2021-10-05 14:59:00,31.412378236524997,22.226737550223316,31.412378236524997,2021-07-19 14:59:00,26.694994376472618,20.709491699580866,26.694994376472618,2021-12-07 14:59:00,30.63925212478568,26.973428203020717,2021-12-03 14:59:00,33.126871465206094,24.312725194247314,2021-11-29 14:59:00,36.46098717909047,25.51687207771372,2021-11-02 14:59:00,35.958058235746975,25.804270270092676,2021-10-05 14:59:00,31.412378236524997,22.226737550223316,2021-07-19 14:59:00,26.694994376472618,20.709491699580866,39.27376500042025,27.010113236770252,12/08/2021 14:23,10/28/2021 14:49,7.2646,22.69663278172902,-0.01395005210796954,3.4482758620689653,4.7990395795870615,3.0747306378697212,22Nov,17Aug
59,EMR,2021-12-08 14:32:00,92.72,2020-12-23 14:59:00,92.75999999999999,92.03,0.504037721532712,12.507666902571357,19.200359966574535,0.1584207896051975,6.790650917315904,6.814123610391097,-0.0268171083705065,2021-12-07 14:59:00,17.47731471429301,8.267268669010063,17.47731471429301,2021-12-03 14:59:00,23.8441334184239,15.206544738893434,23.8441334184239,2021-11-29 14:59:00,31.280210396942117,34.02386357506753,31.280210396942117,2021-11-02 14:59:00,42.799891079977876,28.951117628303724,42.799891079977876,2021-10-05 14:59:00,36.25834662873969,25.758855441670196,36.25834662873969,2021-07-19 14:59:00,28.720476843150216,22.457958350386882,28.720476843150216,2021-12-07 14:59:00,17.47731471429301,8.267268669010063,2021-12-03 14:59:00,23.8441334184239,15.206544738893434,2021-11-29 14:59:00,31.280210396942117,34.02386357506753,2021-11-02 14:59:00,42.799891079977876,28.951117628303724,2021-10-05 14:59:00,36.25834662873969,25.758855441670196,2021-07-19 14:59:00,28.720476843150216,22.457958350386882,30.858356718773567,28.46167152647425,12/08/2021 14:23,10/28/2021 14:49,7.2646,21.77808633039306,-0.004293431923744401,51.724137931034484,2.7340378482214205,2.9502944299357075,03Nov,04Aug
60,PGR,2021-12-08 14:32:00,95.39,2020-12-24 11:59:00,97.025,94.895,-1.4871424145409458,99.9046100047695,12.309413080591037,-0.029849987287058247,2.0686823058364565,6.27228163992871,0.0021010610358231205,2021-12-07 14:59:00,19.663686095624826,24.39223368581237,19.663686095624826,2021-12-03 14:59:00,21.835025822984573,20.494541622172623,21.835025822984573,2021-11-29 14:59:00,25.58345322495691,27.12220537884588,25.58345322495691,2021-11-02 14:59:00,22.932570559330294,23.270672371653824,22.932570559330294,2021-10-05 14:59:00,21.282725236109528,21.109460601558066,21.282725236109528,2021-07-19 14:59:00,18.71953504757707,17.28270205830996,18.71953504757707,2021-12-07 14:59:00,19.663686095624826,24.39223368581237,2021-12-03 14:59:00,21.835025822984573,20.494541622172623,2021-11-29 14:59:00,25.58345322495691,27.12220537884588,2021-11-02 14:59:00,22.932570559330294,23.270672371653824,2021-10-05 14:59:00,21.282725236109528,21.109460601558066,2021-07-19 14:59:00,18.71953504757707,17.28270205830996,24.07980944784388,25.115558497318887,12/08/2021 14:23,10/28/2021 14:49,7.2646,24.54426214420275,-0.0006110902969503895,75.86206896551724,3.1687540057062638,3.3250304362080416,14Oct,15Jul
61,IDXX,2021-12-08 14:32:00,618.835,2020-12-28 14:59:00,618.835,610.505,1.1589796402095696,12.425704743575222,35.583064030235,0.25042432814710053,5.655329074748834,7.440362512587246,-0.010378603126374298,2021-12-07 14:59:00,22.645579959152805,19.009680542140305,22.645579959152805,2021-12-03 14:59:00,30.898307128014252,33.308506936844964,30.898307128014252,2021-11-29 14:59:00,37.3338125077858,34.7714533030345,37.3338125077858,2021-11-02 14:59:00,31.89896203667854,29.83871498278856,31.89896203667854,2021-10-05 14:59:00,32.817006137150564,27.919083748654412,32.817006137150564,2021-07-19 14:59:00,30.805749563704442,25.805182727803437,30.805749563704442,2021-12-07 14:59:00,22.645579959152805,19.009680542140305,2021-12-03 14:59:00,30.898307128014252,33.308506936844964,2021-11-29 14:59:00,37.3338125077858,34.7714533030345,2021-11-02 14:59:00,31.89896203667854,29.83871498278856,2021-10-05 14:59:00,32.817006137150564,27.919083748654412,2021-07-19 14:59:00,30.805749563704442,25.805182727803437,33.14709075880154,32.98502790782257,12/08/2021 14:24,10/28/2021 14:49,7.2627,25.197920893491116,-0.054719858572690294,3.4482758620689653,21.104783115861213,3.413135672261412,02Nov,30Jul
